time,url,method,query_string,referer,action,comments,explanation,from_str,to_str
2018-09-08 14:10:50,/log_data,GET,"data=open_summarize_multiple_modal&did=70396&type=summarize",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:12:20,,,"",,sum_nodes,70396 70471,initial summary of subtree,1,1
2018-09-08 14:12:21,/summarize_comments,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:12:21,/log_data,GET,"data=close_summarize_multiple_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:15:16,/author_info,GET,"username=Davidbena&article=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FTalk%3AList_of_military_occupations%2523RFC%3A_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency%3F&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:15:30,/author_info,GET,"username=Davidbena&article=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FTalk%3AList_of_military_occupations%2523RFC%3A_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency%3F&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:15:30,/author_info,GET,"username=Davidbena&article=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FTalk%3AList_of_military_occupations%2523RFC%3A_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency%3F&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:17:37,/log_data,GET,"data=open_tag_modal&did=70426&type=tag_one",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:17:37,/tags,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:17:37,/suggested_tags,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:17:48,,,"",,tag_comment,70426,Add tag both positions to a comment,1,1
2018-09-08 14:17:48,/tag_comment,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:20:19,/log_data,GET,"data=open_hide_comment_modal&did=70433&type=hide_replies",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:20:25,,,"",,hide_replies,70434,OT,1,1
2018-09-08 14:20:25,/hide_replies,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:20:26,/log_data,GET,"data=close_hide_comment_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:27:50,/log_data,GET,"data=open_summarize_multiple_modal&did=70422&type=summarize",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:29:32,,,"",,sum_nodes,70422 70472,initial summary of subtree,1,1
2018-09-08 14:29:33,/summarize_comments,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:29:33,/log_data,GET,"data=close_summarize_multiple_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:32:45,/visualization_flags,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=user&filter=&next=1,,,,,
2018-09-08 14:32:46,/tags_and_authors,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized,,,,,
2018-09-08 14:32:46,/users,GET,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized,,,,,
2018-09-08 14:32:46,/viz_data,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&sort=id&next=0&num=0&filter=&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized,,,,,
2018-09-08 14:32:46,/get_stats,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized,,,,,
2018-09-08 14:32:52,/visualization_flags,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&filter=&colorby=summarized,,,,,
2018-09-08 14:32:52,/users,GET,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:32:52,/tags_and_authors,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:32:52,/viz_data,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&sort=id&next=1&num=0&filter=&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:32:52,/get_stats,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:35:05,/log_data,GET,"data=open_summarize_multiple_modal&did=70443&type=summarize",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:35:27,,,"",,sum_nodes,70443 70473,initial summary of subtree,1,1
2018-09-08 14:35:27,/summarize_comments,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:35:27,/log_data,GET,"data=close_summarize_multiple_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:38:49,/log_data,GET,"data=open_summarize_multiple_modal&did=70448&type=summarize",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:39:06,,,"",,sum_nodes,70448 70474,initial summary of subtree,1,1
2018-09-08 14:39:06,/summarize_comments,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:39:06,/log_data,GET,"data=close_summarize_multiple_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:39:56,/log_data,GET,"data=open_tag_modal&did=70457&type=tag_one",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:39:56,/tags,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:39:56,/suggested_tags,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:40:01,,,"",,tag_comment,70457,Add tag blockade to a comment,1,1
2018-09-08 14:40:01,/tag_comment,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:40:18,/log_data,GET,"data=open_summarize_multiple_modal&did=70456&type=summarize",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:41:32,,,"",,sum_nodes,70456 70475,initial summary of subtree,1,1
2018-09-08 14:41:32,/summarize_comments,POST,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:41:32,/log_data,GET,"data=close_summarize_multiple_modal",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:41:46,/visualization_flags,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=0",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=1,,,,,
2018-09-08 14:41:46,/users,GET,"",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=0,,,,,
2018-09-08 14:41:46,/viz_data,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&sort=id&next=0&num=0&filter=&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=0,,,,,
2018-09-08 14:41:46,/tags_and_authors,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=0,,,,,
2018-09-08 14:41:46,/get_stats,GET,"article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX",http://wikum.org/visualization_flags?article=https://en.wikipedia.org/wiki/Talk:List_of_military_occupations%23RFC:_Should_East_Jerusalem_and_Gaza_be_moved_from_Current_military_occupations_for_the_sake_of_consistency?&num=0&owner=MrX&sort=id&colorby=summarized&filter=&next=0,,,,,
